building_id,geo_level_1_id,geo_level_2_id,geo_level_3_id,count_floors_pre_eq,age,area_percentage,height_percentage,land_surface_condition,foundation_type,roof_type,ground_floor_type,other_floor_type,position,plan_configuration,has_superstructure_adobe_mud,has_superstructure_mud_mortar_stone,has_superstructure_stone_flag,has_superstructure_cement_mortar_stone,has_superstructure_mud_mortar_brick,has_superstructure_cement_mortar_brick,has_superstructure_timber,has_superstructure_bamboo,has_superstructure_rc_non_engineered,has_superstructure_rc_engineered,has_superstructure_other,legal_ownership_status,count_families,has_secondary_use,has_secondary_use_agriculture,has_secondary_use_hotel,has_secondary_use_rental,has_secondary_use_institution,has_secondary_use_school,has_secondary_use_industry,has_secondary_use_health_post,has_secondary_use_gov_office,has_secondary_use_use_police,has_secondary_use_other,damage_grade,dup
29070,26,753,2024,1,0,3,4,t,r,n,f,j,s,d,0,0,0,0,0,0,1,0,0,0,0,v,1,0,0,0,0,0,0,0,0,0,0,0,1,True
739619,10,488,4832,1,0,3,4,t,r,n,f,j,s,d,0,0,0,0,0,0,1,0,0,0,0,v,1,0,0,0,0,0,0,0,0,0,0,0,2,True
21072,26,1085,10764,1,0,3,4,t,r,n,f,j,s,d,0,1,0,0,0,0,0,0,0,0,0,v,1,0,0,0,0,0,0,0,0,0,0,0,3,True
951071,26,240,2734,1,0,3,4,t,r,n,f,j,s,d,0,1,0,0,0,0,0,0,0,0,0,v,1,0,0,0,0,0,0,0,0,0,0,0,2,True
731799,7,225,8732,1,0,3,4,t,r,n,f,j,s,d,0,1,0,0,0,0,0,0,0,0,0,v,1,0,0,0,0,0,0,0,0,0,0,0,3,True
884209,7,225,3246,1,0,3,4,t,r,n,f,j,s,d,0,1,0,0,0,0,1,0,0,0,0,v,1,0,0,0,0,0,0,0,0,0,0,0,3,True
347144,16,244,10070,1,0,3,4,t,r,n,f,j,s,d,0,1,0,0,0,0,1,0,0,0,0,v,1,0,0,0,0,0,0,0,0,0,0,0,2,True
664925,26,753,2024,1,0,3,4,t,r,n,f,j,s,d,0,1,0,0,0,0,1,0,0,0,0,v,1,0,0,0,0,0,0,0,0,0,0,0,1,True
505635,26,36,5318,1,0,3,4,t,r,n,v,j,s,d,0,0,0,0,0,1,0,0,0,0,0,v,1,0,0,0,0,0,0,0,0,0,0,0,1,True
606052,26,36,8124,1,0,3,4,t,r,n,v,j,s,d,0,0,0,0,0,1,0,0,0,0,0,v,1,0,0,0,0,0,0,0,0,0,0,0,1,True
850073,26,36,8124,1,0,3,4,t,r,n,v,j,s,d,0,0,0,0,0,1,0,0,0,0,0,v,1,0,0,0,0,0,0,0,0,0,0,0,1,True
882775,26,36,7472,1,0,3,4,t,r,n,v,j,s,d,0,0,0,0,0,1,0,0,0,0,0,v,1,0,0,0,0,0,0,0,0,0,0,0,1,True
367816,8,1373,9157,1,0,3,4,t,u,n,f,j,s,d,0,0,0,0,0,1,0,0,0,0,0,v,1,0,0,0,0,0,0,0,0,0,0,0,2,True
982837,26,886,994,1,0,3,4,t,u,n,f,j,s,d,0,0,0,0,0,1,0,0,0,0,0,v,1,0,0,0,0,0,0,0,0,0,0,0,1,True
958710,26,753,1308,1,0,3,4,t,w,n,f,j,s,d,0,0,0,0,0,0,1,0,0,0,0,a,1,1,1,0,0,0,0,0,0,0,0,0,1,True
303092,26,753,1308,1,0,3,4,t,w,n,f,j,s,d,0,0,0,0,0,0,1,0,0,0,0,a,1,1,1,0,0,0,0,0,0,0,0,0,1,True
926105,20,719,11718,1,0,3,4,t,w,n,f,j,s,d,0,0,0,0,0,0,1,1,0,0,0,a,1,0,0,0,0,0,0,0,0,0,0,0,1,True
427883,20,136,11552,1,0,3,4,t,w,n,f,j,s,d,0,0,0,0,0,0,1,1,0,0,0,a,1,0,0,0,0,0,0,0,0,0,0,0,1,True
861946,13,308,2652,1,0,3,4,t,w,n,f,j,s,d,0,0,0,0,0,0,1,1,0,0,0,v,1,0,0,0,0,0,0,0,0,0,0,0,1,True
455322,20,158,2452,1,0,3,4,t,w,n,f,j,s,d,0,0,0,0,0,0,1,1,0,0,0,v,1,0,0,0,0,0,0,0,0,0,0,0,2,True
137890,20,826,5879,1,0,3,4,t,w,n,f,j,s,d,0,0,0,0,0,0,1,1,0,0,0,v,1,0,0,0,0,0,0,0,0,0,0,0,1,True
316853,20,719,3340,1,0,3,5,t,w,n,f,j,s,d,0,0,0,0,0,0,1,1,0,0,0,a,1,0,0,0,0,0,0,0,0,0,0,0,1,True
596401,20,719,3340,1,0,3,5,t,w,n,f,j,s,d,0,0,0,0,0,0,1,1,0,0,0,a,1,0,0,0,0,0,0,0,0,0,0,0,1,True
539050,12,1033,2474,1,0,4,2,n,r,n,f,j,s,d,0,1,0,0,0,0,0,0,0,0,0,v,1,0,0,0,0,0,0,0,0,0,0,0,3,True
594795,6,449,12315,1,0,4,2,n,r,n,f,j,s,d,0,1,0,0,0,0,0,0,0,0,0,v,1,0,0,0,0,0,0,0,0,0,0,0,2,True
47074,4,369,10737,1,0,4,2,n,r,n,f,j,s,d,0,1,0,0,0,0,0,0,0,0,0,v,1,0,0,0,0,0,0,0,0,0,0,0,2,True
357519,4,972,11479,1,0,4,2,n,r,n,f,j,s,d,0,1,0,0,0,0,0,0,0,0,0,v,1,0,0,0,0,0,0,0,0,0,0,0,2,True
1506,13,213,111,1,0,4,2,n,r,n,f,j,s,d,0,1,0,0,0,0,0,0,0,0,0,v,1,0,0,0,0,0,0,0,0,0,0,0,2,True
555062,22,1088,8258,1,0,4,2,n,r,n,f,j,t,d,0,1,0,0,0,0,0,0,0,0,0,v,1,0,0,0,0,0,0,0,0,0,0,0,2,True
732098,21,9,9101,1,0,4,2,n,r,n,f,j,t,d,0,1,0,0,0,0,0,0,0,0,0,v,1,0,0,0,0,0,0,0,0,0,0,0,3,True
856461,22,942,7365,1,0,4,2,n,r,n,f,j,t,d,0,1,0,0,0,0,0,0,0,0,0,v,1,0,0,0,0,0,0,0,0,0,0,0,2,True
447319,17,875,8215,1,0,4,2,n,r,n,f,j,t,d,0,1,0,0,0,0,0,0,0,0,0,v,1,0,0,0,0,0,0,0,0,0,0,0,3,True
282442,13,1154,5051,1,0,4,2,n,w,n,f,j,s,d,0,0,0,0,0,0,0,1,0,0,0,v,1,0,0,0,0,0,0,0,0,0,0,0,1,True
1009631,13,57,767,1,0,4,2,n,w,n,f,j,s,d,0,0,0,0,0,0,0,1,0,0,0,v,1,0,0,0,0,0,0,0,0,0,0,0,1,True
529952,10,1397,284,1,0,4,2,n,w,n,f,j,s,d,0,0,0,0,0,0,1,1,0,0,0,v,1,0,0,0,0,0,0,0,0,0,0,0,2,True
709495,4,1235,7111,1,0,4,2,n,w,n,f,j,s,d,0,0,0,0,0,0,1,1,0,0,0,v,1,0,0,0,0,0,0,0,0,0,0,0,1,True
1052642,20,1234,9623,1,0,4,2,n,w,n,f,j,s,d,0,0,0,0,0,0,1,1,0,0,0,v,1,0,0,0,0,0,0,0,0,0,0,0,2,True
98814,26,621,6842,1,0,4,2,n,w,n,f,j,s,d,0,1,0,0,0,0,1,0,0,0,0,v,1,0,0,0,0,0,0,0,0,0,0,0,2,True
1007063,26,621,8381,1,0,4,2,n,w,n,f,j,s,d,0,1,0,0,0,0,1,0,0,0,0,v,1,0,0,0,0,0,0,0,0,0,0,0,1,True
718474,6,697,35,1,0,4,2,o,r,n,f,j,s,d,0,1,0,0,0,0,0,0,0,0,0,v,1,0,0,0,0,0,0,0,0,0,0,0,2,True
905915,26,366,2116,1,0,4,2,o,r,n,f,j,s,d,0,1,0,0,0,0,0,0,0,0,0,v,1,0,0,0,0,0,0,0,0,0,0,0,2,True
873770,9,475,5645,1,0,4,2,o,r,n,x,j,s,d,0,1,0,0,0,0,0,0,0,0,0,v,1,0,0,0,0,0,0,0,0,0,0,0,2,True
150549,17,864,5714,1,0,4,2,o,r,n,x,j,s,d,0,1,0,0,0,0,0,0,0,0,0,v,1,0,0,0,0,0,0,0,0,0,0,0,3,True
1003906,26,366,5715,1,0,4,2,t,h,n,f,j,s,d,0,0,0,0,0,0,0,0,0,0,1,v,1,0,0,0,0,0,0,0,0,0,0,0,1,True
493829,10,87,8551,1,0,4,2,t,h,n,f,j,s,d,0,0,0,0,0,0,0,0,0,0,1,v,1,0,0,0,0,0,0,0,0,0,0,0,1,True
482543,7,773,5096,1,0,4,2,t,h,n,f,j,s,d,0,0,0,0,0,0,1,0,0,0,0,v,1,0,0,0,0,0,0,0,0,0,0,0,3,True
506728,26,432,2920,1,0,4,2,t,h,n,f,j,s,d,0,0,0,0,0,0,1,0,0,0,0,v,1,0,0,0,0,0,0,0,0,0,0,0,1,True
752687,13,257,1700,1,0,4,2,t,r,n,f,j,s,d,0,0,0,0,0,0,0,0,0,0,1,v,1,0,0,0,0,0,0,0,0,0,0,0,1,True
891325,6,1041,2859,1,0,4,2,t,r,n,f,j,s,d,0,0,0,0,0,0,0,0,0,0,1,v,1,0,0,0,0,0,0,0,0,0,0,0,3,True
902742,0,549,1745,1,0,4,2,t,r,n,f,j,s,d,0,0,0,0,0,0,0,0,0,0,1,v,1,0,0,0,0,0,0,0,0,0,0,0,3,True
324200,26,1132,6645,1,0,4,2,t,r,n,f,j,s,d,0,0,0,0,0,0,0,1,0,0,0,v,1,0,0,0,0,0,0,0,0,0,0,0,1,True
104439,20,629,2570,1,0,4,2,t,r,n,f,j,s,d,0,0,0,0,0,0,0,1,0,0,0,v,1,0,0,0,0,0,0,0,0,0,0,0,2,True
996987,13,1154,5051,1,0,4,2,t,r,n,f,j,s,d,0,0,0,0,0,0,0,1,0,0,0,v,1,0,0,0,0,0,0,0,0,0,0,0,1,True
962069,13,257,12437,1,0,4,2,t,r,n,f,j,s,d,0,0,0,0,0,0,0,1,0,0,0,v,1,0,0,0,0,0,0,0,0,0,0,0,1,True
707591,10,735,8214,1,0,4,2,t,r,n,f,j,s,d,0,0,0,0,0,0,0,1,0,0,0,v,1,0,0,0,0,0,0,0,0,0,0,0,1,True
696527,26,432,2920,1,0,4,2,t,r,n,f,j,s,d,0,0,0,0,0,0,1,0,0,0,0,v,1,0,0,0,0,0,0,0,0,0,0,0,2,True
323672,26,302,4153,1,0,4,2,t,r,n,f,j,s,d,0,0,0,0,0,0,1,0,0,0,0,v,1,0,0,0,0,0,0,0,0,0,0,0,2,True
983333,26,1001,6574,1,0,4,2,t,r,n,f,j,s,d,0,0,0,0,0,0,1,0,0,0,0,v,1,0,0,0,0,0,0,0,0,0,0,0,2,True
1024927,20,158,2452,1,0,4,2,t,r,n,f,j,s,d,0,0,0,0,0,0,1,0,0,0,0,v,1,0,0,0,0,0,0,0,0,0,0,0,2,True
280274,0,946,6570,1,0,4,2,t,r,n,f,j,s,d,0,0,0,0,1,0,0,0,0,0,0,v,1,0,0,0,0,0,0,0,0,0,0,0,2,True
550587,7,800,12129,1,0,4,2,t,r,n,f,j,s,d,0,0,0,0,1,0,0,0,0,0,0,v,1,0,0,0,0,0,0,0,0,0,0,0,1,True
1051215,0,946,3097,1,0,4,2,t,r,n,f,j,s,d,0,0,0,0,1,0,0,0,0,0,0,v,1,0,0,0,0,0,0,0,0,0,0,0,2,True
18625,7,799,3716,1,0,4,2,t,r,n,f,j,s,d,0,1,0,0,0,0,0,0,0,0,0,a,1,0,0,0,0,0,0,0,0,0,0,0,2,True
388380,8,1373,8290,1,0,4,2,t,r,n,f,j,s,d,0,1,0,0,0,0,0,0,0,0,0,a,1,0,0,0,0,0,0,0,0,0,0,0,3,True
802286,16,1399,6781,1,0,4,2,t,r,n,f,j,s,d,0,1,0,0,0,0,0,0,0,0,0,v,0,0,0,0,0,0,0,0,0,0,0,0,1,True
745037,7,728,6313,1,0,4,2,t,r,n,f,j,s,d,0,1,0,0,0,0,0,0,0,0,0,v,0,0,0,0,0,0,0,0,0,0,0,0,2,True
614272,21,30,4594,1,0,4,2,t,r,n,f,j,s,d,0,1,0,0,0,0,0,0,0,0,0,v,0,0,0,0,0,0,0,0,0,0,0,0,3,True
237185,8,66,2774,1,0,4,2,t,r,n,f,j,s,d,0,1,0,0,0,0,0,0,0,0,0,v,0,0,0,0,0,0,0,0,0,0,0,0,2,True
120284,6,744,5284,1,0,4,2,t,r,n,f,j,s,d,0,1,0,0,0,0,0,0,0,0,0,v,0,0,0,0,0,0,0,0,0,0,0,0,3,True
612254,7,545,9046,1,0,4,2,t,r,n,f,j,s,d,0,1,0,0,0,0,0,0,0,0,0,v,1,0,0,0,0,0,0,0,0,0,0,0,1,True
501380,26,1089,6149,1,0,4,2,t,r,n,f,j,s,d,0,1,0,0,0,0,0,0,0,0,0,v,1,0,0,0,0,0,0,0,0,0,0,0,1,True
164021,10,405,10686,1,0,4,2,t,r,n,f,j,s,d,0,1,0,0,0,0,0,0,0,0,0,v,1,0,0,0,0,0,0,0,0,0,0,0,1,True
645427,21,477,2256,1,0,4,2,t,r,n,f,j,s,d,0,1,0,0,0,0,0,0,0,0,0,v,1,0,0,0,0,0,0,0,0,0,0,0,3,True
640356,21,324,5706,1,0,4,2,t,r,n,f,j,s,d,0,1,0,0,0,0,0,0,0,0,0,v,1,0,0,0,0,0,0,0,0,0,0,0,3,True
5743,15,265,5184,1,0,4,2,t,r,n,f,j,s,d,0,1,0,0,0,0,0,0,0,0,0,v,1,0,0,0,0,0,0,0,0,0,0,0,2,True
146529,7,1233,9859,1,0,4,2,t,r,n,f,j,s,d,0,1,0,0,0,0,0,0,0,0,0,v,1,0,0,0,0,0,0,0,0,0,0,0,3,True
732436,7,695,3322,1,0,4,2,t,r,n,f,j,s,d,0,1,0,0,0,0,0,0,0,0,0,v,1,0,0,0,0,0,0,0,0,0,0,0,3,True
350482,26,366,9518,1,0,4,2,t,r,n,f,j,s,d,0,1,0,0,0,0,0,0,0,0,0,v,1,0,0,0,0,0,0,0,0,0,0,0,1,True
11520,17,1308,1375,1,0,4,2,t,r,n,f,j,s,d,0,1,0,0,0,0,0,0,0,0,0,v,1,0,0,0,0,0,0,0,0,0,0,0,3,True
849989,6,1181,238,1,0,4,2,t,r,n,f,j,s,d,0,1,0,0,0,0,0,0,0,0,0,v,1,0,0,0,0,0,0,0,0,0,0,0,3,True
678819,7,255,3414,1,0,4,2,t,r,n,f,j,s,d,0,1,0,0,0,0,0,0,0,0,0,v,1,0,0,0,0,0,0,0,0,0,0,0,2,True
420262,21,363,12093,1,0,4,2,t,r,n,f,j,s,d,0,1,0,0,0,0,0,0,0,0,0,v,1,0,0,0,0,0,0,0,0,0,0,0,3,True
790766,10,1207,12014,1,0,4,2,t,r,n,f,j,s,d,0,1,0,0,0,0,0,0,0,0,0,v,1,0,0,0,0,0,0,0,0,0,0,0,2,True
433835,4,707,2875,1,0,4,2,t,r,n,f,j,s,d,0,1,0,0,0,0,0,0,0,0,0,v,1,0,0,0,0,0,0,0,0,0,0,0,2,True
647624,21,363,3306,1,0,4,2,t,r,n,f,j,s,d,0,1,0,0,0,0,0,0,0,0,0,v,1,0,0,0,0,0,0,0,0,0,0,0,3,True
584286,22,1320,8207,1,0,4,2,t,r,n,f,j,s,d,0,1,0,0,0,0,0,0,0,0,0,v,1,0,0,0,0,0,0,0,0,0,0,0,1,True
210947,25,700,11302,1,0,4,2,t,r,n,f,j,s,d,0,1,0,0,0,0,0,0,0,0,0,v,1,0,0,0,0,0,0,0,0,0,0,0,2,True
233234,20,1402,1086,1,0,4,2,t,r,n,f,j,s,d,0,1,0,0,0,0,0,0,0,0,0,v,1,0,0,0,0,0,0,0,0,0,0,0,1,True
361185,10,1055,10772,1,0,4,2,t,r,n,f,j,s,d,0,1,0,0,0,0,0,0,0,0,0,v,1,0,0,0,0,0,0,0,0,0,0,0,2,True
1386,21,1326,2947,1,0,4,2,t,r,n,f,j,s,d,0,1,0,0,0,0,0,0,0,0,0,v,1,0,0,0,0,0,0,0,0,0,0,0,3,True
13802,9,1151,12013,1,0,4,2,t,r,n,f,j,s,d,0,1,0,0,0,0,0,0,0,0,0,v,1,0,0,0,0,0,0,0,0,0,0,0,3,True
107422,7,1068,11388,1,0,4,2,t,r,n,f,j,s,d,0,1,0,0,0,0,0,0,0,0,0,v,1,0,0,0,0,0,0,0,0,0,0,0,2,True
468910,9,1151,11929,1,0,4,2,t,r,n,f,j,s,d,0,1,0,0,0,0,0,0,0,0,0,v,1,0,0,0,0,0,0,0,0,0,0,0,2,True
347095,17,618,10005,1,0,4,2,t,r,n,f,j,s,d,0,1,0,0,0,0,0,0,0,0,0,v,1,0,0,0,0,0,0,0,0,0,0,0,3,True
310220,4,71,8753,1,0,4,2,t,r,n,f,j,s,d,0,1,0,0,0,0,0,0,0,0,0,v,1,0,0,0,0,0,0,0,0,0,0,0,2,True
917365,10,735,10221,1,0,4,2,t,r,n,f,j,s,d,0,1,0,0,0,0,0,0,0,0,0,v,1,0,0,0,0,0,0,0,0,0,0,0,3,True
536154,21,1326,10844,1,0,4,2,t,r,n,f,j,s,d,0,1,0,0,0,0,0,0,0,0,0,v,1,0,0,0,0,0,0,0,0,0,0,0,3,True
67369,10,405,10686,1,0,4,2,t,r,n,f,j,s,d,0,1,0,0,0,0,0,0,0,0,0,v,1,0,0,0,0,0,0,0,0,0,0,0,1,True
59324,9,1151,3075,1,0,4,2,t,r,n,f,j,s,d,0,1,0,0,0,0,0,0,0,0,0,v,1,0,0,0,0,0,0,0,0,0,0,0,2,True
280762,8,678,8780,1,0,4,2,t,r,n,f,j,s,d,0,1,0,0,0,0,0,0,0,0,0,v,1,0,0,0,0,0,0,0,0,0,0,0,3,True
470200,13,1212,7228,1,0,4,2,t,r,n,f,j,s,d,0,1,0,0,0,0,0,0,0,0,0,v,1,0,0,0,0,0,0,0,0,0,0,0,3,True
1047863,10,405,10686,1,0,4,2,t,r,n,f,j,s,d,0,1,0,0,0,0,0,0,0,0,0,v,1,0,0,0,0,0,0,0,0,0,0,0,1,True
981937,7,838,5000,1,0,4,2,t,r,n,f,j,s,d,0,1,0,0,0,0,0,0,0,0,0,v,1,0,0,0,0,0,0,0,0,0,0,0,3,True
665737,12,1103,11255,1,0,4,2,t,r,n,f,j,s,d,0,1,0,0,0,0,0,0,0,0,0,v,1,0,0,0,0,0,0,0,0,0,0,0,2,True
342001,22,974,2418,1,0,4,2,t,r,n,f,j,s,d,0,1,0,0,0,0,0,0,0,0,0,v,1,0,0,0,0,0,0,0,0,0,0,0,1,True
803470,10,735,9632,1,0,4,2,t,r,n,f,j,s,d,0,1,0,0,0,0,0,0,0,0,0,v,1,0,0,0,0,0,0,0,0,0,0,0,3,True
346075,21,499,7655,1,0,4,2,t,r,n,f,j,s,d,0,1,0,0,0,0,0,0,0,0,0,v,1,0,0,0,0,0,0,0,0,0,0,0,2,True
706569,24,958,1977,1,0,4,2,t,r,n,f,j,s,d,0,1,0,0,0,0,1,0,0,0,0,v,0,0,0,0,0,0,0,0,0,0,0,0,1,True
510858,20,1234,7274,1,0,4,2,t,r,n,f,j,s,d,0,1,0,0,0,0,1,0,0,0,0,v,0,0,0,0,0,0,0,0,0,0,0,0,2,True
682230,22,418,9970,1,0,4,2,t,r,n,f,j,s,d,0,1,0,0,0,0,1,0,0,0,0,v,1,0,0,0,0,0,0,0,0,0,0,0,2,True
838948,7,108,2895,1,0,4,2,t,r,n,f,j,s,d,0,1,0,0,0,0,1,0,0,0,0,v,1,0,0,0,0,0,0,0,0,0,0,0,3,True
864744,16,1176,6328,1,0,4,2,t,r,n,f,j,s,d,0,1,0,0,0,0,1,0,0,0,0,v,1,0,0,0,0,0,0,0,0,0,0,0,2,True
83287,7,675,7951,1,0,4,2,t,r,n,f,j,s,d,0,1,0,0,0,0,1,0,0,0,0,v,1,0,0,0,0,0,0,0,0,0,0,0,3,True
253694,16,244,9048,1,0,4,2,t,r,n,f,j,s,d,0,1,0,0,0,0,1,0,0,0,0,v,1,0,0,0,0,0,0,0,0,0,0,0,3,True
555370,10,310,6799,1,0,4,2,t,r,n,f,j,s,d,0,1,0,0,0,0,1,1,0,0,0,v,1,0,0,0,0,0,0,0,0,0,0,0,1,True
679882,5,326,7387,1,0,4,2,t,r,n,f,j,s,d,0,1,0,0,0,0,1,1,0,0,0,v,1,0,0,0,0,0,0,0,0,0,0,0,1,True
466996,16,1176,8758,1,0,4,2,t,r,n,f,j,s,d,0,1,0,0,0,0,1,1,0,0,0,v,1,0,0,0,0,0,0,0,0,0,0,0,2,True
203358,21,111,2202,1,0,4,2,t,r,n,f,j,s,d,1,0,0,0,0,0,0,0,0,0,0,v,1,0,0,0,0,0,0,0,0,0,0,0,3,True
238560,8,463,2917,1,0,4,2,t,r,n,f,j,s,d,1,0,0,0,0,0,0,0,0,0,0,v,1,0,0,0,0,0,0,0,0,0,0,0,2,True
319593,10,76,59,1,0,4,2,t,r,n,f,j,t,d,0,1,0,0,0,0,0,0,0,0,0,v,1,0,0,0,0,0,0,0,0,0,0,0,2,True
278681,10,1097,8006,1,0,4,2,t,r,n,f,j,t,d,0,1,0,0,0,0,0,0,0,0,0,v,1,0,0,0,0,0,0,0,0,0,0,0,3,True
581705,21,30,11471,1,0,4,2,t,r,n,f,j,t,d,0,1,0,0,0,0,0,0,0,0,0,v,1,0,0,0,0,0,0,0,0,0,0,0,3,True
1002035,6,262,2092,1,0,4,2,t,r,n,f,j,t,d,0,1,0,0,0,0,0,0,0,0,0,v,1,0,0,0,0,0,0,0,0,0,0,0,2,True
229918,10,960,7761,1,0,4,2,t,r,n,x,j,s,d,0,1,0,0,0,0,0,0,0,0,0,v,1,0,0,0,0,0,0,0,0,0,0,0,3,True
40183,13,57,2700,1,0,4,2,t,r,n,x,j,s,d,0,1,0,0,0,0,0,0,0,0,0,v,1,0,0,0,0,0,0,0,0,0,0,0,1,True
64602,22,1136,5551,1,0,4,2,t,r,n,x,j,s,d,0,1,0,0,0,0,0,0,0,0,0,v,1,0,0,0,0,0,0,0,0,0,0,0,2,True
387758,17,247,5509,1,0,4,2,t,r,n,x,j,s,d,0,1,0,0,0,0,0,0,0,0,0,v,1,0,0,0,0,0,0,0,0,0,0,0,3,True
610803,13,128,5886,1,0,4,2,t,r,q,f,j,s,d,0,1,0,0,0,0,0,0,0,0,0,v,1,0,0,0,0,0,0,0,0,0,0,0,1,True
495003,16,732,504,1,0,4,2,t,r,q,f,j,s,d,0,1,0,0,0,0,0,0,0,0,0,v,1,0,0,0,0,0,0,0,0,0,0,0,3,True
636785,17,289,1689,1,0,4,2,t,r,q,f,j,s,d,0,1,0,0,0,0,0,0,0,0,0,v,1,0,0,0,0,0,0,0,0,0,0,0,3,True
672454,10,90,10095,1,0,4,2,t,r,q,f,j,s,d,0,1,0,0,0,0,0,0,0,0,0,v,1,0,0,0,0,0,0,0,0,0,0,0,3,True
182531,26,1001,11008,1,0,4,2,t,u,n,v,j,s,d,0,0,0,0,0,1,0,0,0,0,0,v,1,0,0,0,0,0,0,0,0,0,0,0,1,True
679409,26,1001,6040,1,0,4,2,t,u,n,v,j,s,d,0,0,0,0,0,1,0,0,0,0,0,v,1,0,0,0,0,0,0,0,0,0,0,0,2,True
170613,26,366,7306,1,0,4,2,t,u,n,v,j,s,d,0,0,0,0,0,1,0,0,0,0,0,v,1,0,0,0,0,0,0,0,0,0,0,0,1,True
169631,6,452,8636,1,0,4,2,t,w,n,f,j,s,d,0,0,0,0,0,0,0,1,0,0,0,v,1,0,0,0,0,0,0,0,0,0,0,0,1,True
951129,10,661,5931,1,0,4,2,t,w,n,f,j,s,d,0,0,0,0,0,0,0,1,0,0,0,v,1,0,0,0,0,0,0,0,0,0,0,0,2,True
97677,6,842,11748,1,0,4,2,t,w,n,f,j,s,d,0,0,0,0,0,0,0,1,0,0,0,v,1,0,0,0,0,0,0,0,0,0,0,0,1,True
374659,7,630,673,1,0,4,2,t,w,n,f,j,s,d,0,0,0,0,0,0,0,1,0,0,0,v,1,0,0,0,0,0,0,0,0,0,0,0,2,True
654241,6,104,348,1,0,4,2,t,w,n,f,j,s,d,0,0,0,0,0,0,0,1,0,0,0,v,1,0,0,0,0,0,0,0,0,0,0,0,3,True
321533,13,829,4933,1,0,4,2,t,w,n,f,j,s,d,0,0,0,0,0,0,0,1,0,0,0,v,1,0,0,0,0,0,0,0,0,0,0,0,1,True
828052,7,10,4605,1,0,4,2,t,w,n,f,j,s,d,0,0,0,0,0,0,0,1,0,0,0,v,1,0,0,0,0,0,0,0,0,0,0,0,2,True
969106,6,592,5862,1,0,4,2,t,w,n,f,j,s,d,0,0,0,0,0,0,0,1,0,0,0,v,1,0,0,0,0,0,0,0,0,0,0,0,1,True
34567,4,1095,736,1,0,4,2,t,w,n,f,j,s,d,0,0,0,0,0,0,1,0,0,0,0,v,1,0,0,0,0,0,0,0,0,0,0,0,2,True
883017,26,424,10419,1,0,4,2,t,w,n,f,j,s,d,0,0,0,0,0,0,1,0,0,0,0,v,1,0,0,0,0,0,0,0,0,0,0,0,1,True
743272,26,886,9779,1,0,4,2,t,w,n,f,j,s,d,0,0,0,0,0,0,1,0,0,0,0,v,1,0,0,0,0,0,0,0,0,0,0,0,1,True
513366,26,991,3006,1,0,4,2,t,w,n,f,j,s,d,0,0,0,0,0,0,1,0,0,0,0,v,1,0,0,0,0,0,0,0,0,0,0,0,1,True
930405,26,435,10275,1,0,4,2,t,w,n,f,j,s,d,0,0,0,0,0,0,1,0,0,0,0,v,1,0,0,0,0,0,0,0,0,0,0,0,2,True
791342,26,991,3006,1,0,4,2,t,w,n,f,j,s,d,0,0,0,0,0,0,1,0,0,0,0,v,1,0,0,0,0,0,0,0,0,0,0,0,2,True
160957,4,1342,8828,1,0,4,2,t,w,n,f,j,s,d,0,0,0,0,0,0,1,0,0,0,0,v,1,0,0,0,0,0,0,0,0,0,0,0,2,True
785865,26,1023,9635,1,0,4,2,t,w,n,f,j,s,d,0,0,0,0,0,0,1,0,0,0,0,v,1,0,0,0,0,0,0,0,0,0,0,0,1,True
210479,17,198,12116,1,0,4,2,t,w,n,f,j,s,d,0,0,0,0,0,0,1,0,0,0,0,v,1,0,0,0,0,0,0,0,0,0,0,0,1,True
890395,26,1132,6645,1,0,4,2,t,w,n,f,j,s,d,0,0,0,0,0,0,1,0,0,0,0,v,1,0,0,0,0,0,0,0,0,0,0,0,1,True
820688,20,953,9111,1,0,4,2,t,w,n,f,j,s,d,0,0,0,0,0,0,1,0,0,0,0,v,1,0,0,0,0,0,0,0,0,0,0,0,2,True
136701,26,1377,1607,1,0,4,2,t,w,n,f,j,s,d,0,0,0,0,0,0,1,0,0,0,0,v,1,0,0,0,0,0,0,0,0,0,0,0,1,True
983462,21,363,2537,1,0,4,2,t,w,n,f,j,s,d,0,0,0,0,0,0,1,0,0,0,1,v,0,0,0,0,0,0,0,0,0,0,0,0,1,True
270739,21,363,2537,1,0,4,2,t,w,n,f,j,s,d,0,0,0,0,0,0,1,0,0,0,1,v,0,0,0,0,0,0,0,0,0,0,0,0,1,True
312117,21,363,2537,1,0,4,2,t,w,n,f,j,s,d,0,0,0,0,0,0,1,0,0,0,1,v,0,0,0,0,0,0,0,0,0,0,0,0,1,True
870556,20,1402,3794,1,0,4,2,t,w,n,f,j,s,d,0,0,0,0,0,0,1,1,0,0,0,v,1,0,0,0,0,0,0,0,0,0,0,0,2,True
681608,13,1141,2367,1,0,4,2,t,w,n,f,j,s,d,0,0,0,0,0,0,1,1,0,0,0,v,1,0,0,0,0,0,0,0,0,0,0,0,1,True
970420,10,735,9632,1,0,4,2,t,w,n,f,j,s,d,0,0,0,0,0,0,1,1,0,0,0,v,1,0,0,0,0,0,0,0,0,0,0,0,1,True
256700,22,1152,3526,1,0,4,2,t,w,n,f,j,s,d,0,0,0,0,0,0,1,1,0,0,0,v,1,0,0,0,0,0,0,0,0,0,0,0,1,True
